YER100W,YOR372C,YGL019W,YIL005W
YDR433W,YLR125W,YBR137W,YJL158C
YBR283C,YEL062W,YJL204C,YGL181W
YOR210W,YKR101W,YLR251W,YGR026W
YIL028W,YDR350C,YDL164C,YPL263C
YDR097C,YAL045C,YOR257W,YGR082W
YAL061W,YJL175W,YIL054W,YAL034C
YLR214W,YPR187W,YIL114C,YOR082C
YGL179C,YNL151C,YPR099C,YGR061C
YJL186W,YGL094C,YOL113W,YBR254C
YGR017W,YPR106W,YHR113W,YOR049C
YLR343W,YDL224C,YDL101C,YGL251C
YDR247W,YIL056W,YMR318C,YLR170C
YBR089W,YLR172C,YOR090C,YFL037W
YDR173C,YBR209W,YML133C,YKL060C
YPR121W,YGR172C,YGL252C,YKL135C
YIL029C,YER152C,YJL134W,YER071C
YIL145C,YEL054C,YDR235W,YIL118W
YFL063W,YKL120W,YNR003C,YPR135W
YMR231W,YDL076C,YBR144C,YGR142W
YCL016C,YGL099W,Q0050,YFL016C
YER170W,YDL159W,YPR028W,YBR272C
YLR362W,YDL135C,YHR184W,YBR298C
YJL117W,YGR069W,YKL216W,YHR085W
YGR237C,YPL061W,YKR081C,YGR195W
YKL016C,YDL175C,YHR145C,YNL330C
YAL034W-A,YAL030W,YER109C,YOR127W
YCL076W,YBL075C,YHR159W,YNR070W
YCR035C,YGR104C,YBL081W,YNL263C
YDL075W,YGL200C,YML126C,YEL034W
YLR005W,YER043C,YDR479C,YPL249C
YDR323C,YIR035C,YGL027C,YLR201C
YJR143C,YMR042W,YER031C,YAR031W
YIL053W,YMR306W,YGR236C,YIL142W
YER028C,YDR488C,YGR184C,YPL151C
YHR096C,YHL022C,YLR092W,YDL119C
YLR115W,YPR079W,YLR250W,YDL067C
YBR234C,YBR091C,YDR545W,YGL253W
YAL023C,YBR041W,YMR087W,YEL038W
YPR031W,YBR249C,YLR094C,YKL102C
YHR071W,YPL019C,YOL117W,YJL020C
YHR140W,YHL038C,YER177W,YBR029C
YOR060C,YBR178W,YIL055C,YHR048W
YLR434C,YDR208W,YNL182C,YER057C
YLR270W,YEL030W,YGR034W,YDR376W
YNL053W,YNL214W,YGR151C,YPL248C
YNL055C,YML011C,YLR388W,YHL026C
YGL195W,YHR109W,YLL065W,YBR190W
YLR372W,YNL136W,YER062C,YDR106W
YOR252W,YDR340W,YBL076C,YBR087W
YPL207W,YLR451W,YCR084C,YJL176C
YLL043W,YER002W,YOR289W,YJL183W
YJR023C,YKL024C,YLR059C,YOR382W
YLR411W,YPR065W,YNR025C,YCR107W
YLR095C,YGL212W,YJR131W,YOR072W
YIR022W,YLR196W,YEL064C,YHR154W
YLR181C,YKL217W,YIL062C,YNL276C
YPR023C,YBR174C,YDL006W,YGR258C
YOR110W,YPL145C,YMR176W,YAL019W
YHR014W,YOR224C,YML037C,YOL032W
YLR290C,YOR162C,YHR195W,YCR016W
YOR313C,YIL065C,YOR374W,YKL155C
YGR193C,YOL108C,YDR387C,YMR200W
YBR244W,YJR069C,YJR121W,YCR060W
YLL024C,YLR001C,YER094C,YHR160C
YDR004W,YKL197C,YER117W,YAL047C
YMR083W,YNR015W,YLR212C,YML127W
YPL189W,YEL065W,YIL071C,YDR122W
YGL217C,YNR060W,YHR083W,YGL125W
YOR281C,YCR066W,YDL239C,YNL093W
YLR074C,YMR294W,YDR176W,YJL089W
YOL072W,YLR447C,YBL072C,YJL192C
YDL153C,YMR192W,YJL184W,YFR026C
YLL021W,YNL078W,YNR040W,YFL039C
YDR356W,YDR262W,YKL215C,YKR095W-A
YHR079C-A,YMR090W,YER019W,YFR028C
YLL008W,YDR334W,YGR115C,YDL168W
YLR312W-A,YGR169C,YOL034W,YJR161C
YDL162C,YBR079C,YKR036C,YPR100W
YNL032W,YDR468C,YML068W,YPR119W
YNL180C,YMR093W,YIL009C-A,YNR001C
YMR315W,YGR135W,YMR268C,YNL186W
YBR239C,YLR466W,YNR047W,YMR209C
YGR156W,YER007C-A,YNL087W,YBR095C
YGR150C,YOR113W,YDR249C,YIL082W
YOR103C,YLL028W,YPR173C,YKL035W
YCL029C,YDL114W,YIL143C,YDR508C
YJR061W,YFL044C,YER127W,YLR073C
YPL105C,YNL196C,YJL130C,YHR075C
YPL098C,YNL257C,YER096W,YKR032W
YOL033W,YOR184W,YLR428C,YLR265C
YOR332W,YPR159W,YPL009C,YGR268C
YGL020C,YDR492W,YCR096C,YMR031C
YGR196C,YLR189C,YKL045W,YDR088C
YAL028W,YCR028C,YER012W,YHL048W
YNL192W,YOR220W,YGR290W,YGR059W
YIL002C,YLR363C,YGR074W,YGR099W
YBR263W,YBL101C,YDR328C,YNL286W
YBR246W,YER067W,YGR242W,YDR170C
YOR311C,YJL160C,YLR108C,YER116C
YKL050C,YML006C,YMR137C,YER132C
YJL207C,YDR066C,YLR421C,YIL047C
YPL159C,YML100W,YDL191W,YGR261C
YOL012C,,,
